,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Cleaned Gene Symbols
36452,ILMN_2519488,0.9813,0.7899751,0.273,-5.9562,0.018,Tor2a,"torsin family 2, member A",TOR2A
36206,ILMN_2422743,0.9808,0.78431646,0.28,-5.95409,0.012,Tor3a,"torsin family 3, member A",TOR3A
30812,ILMN_1219067,0.9669,0.65829812,0.45399999999999996,-5.88983,0.026,Tor4a,"torsin family 4, member A",TOR4A
24070,ILMN_1257547,0.9397,0.49958207,-0.6970000000000001,-5.7514400000000006,-0.048,Tox,thymocyte selection-associated high mobility group box,TOX
6191,ILMN_1220569,0.7437,0.10169536,1.78,-4.57914,0.078,Tox4,TOX high mobility group box family member 4,TOX4
44855,ILMN_1250696,1.0,1.0,1.29e-14,-5.994,8.88e-16,Tpbg,trophoblast glycoprotein,TPBG
4126,ILMN_1249401,0.6622,0.06044069999999999,-2.08,-4.13773,-0.096,Tpcn1,two pore channel 1,TPCN1
20330,ILMN_1217937,0.9176,0.41202459,0.851,-5.63615,0.034,Tpcn2,two pore segment channel 2,TPCN2
22890,ILMN_3091288,0.9325,0.4715669,-0.7440000000000001,-5.71825,-0.048,Tpd52,tumor protein D52,TPD52
19693,ILMN_1250767,0.9124,0.39681685,0.88,-5.61227,0.088,Tpd52l2,tumor protein D52-like 2,TPD52L2
26155,ILMN_3163221,0.9493,0.54850747,-0.618,-5.80237,-0.042,Tpgs2,tubulin polyglutamylase complex subunit 2,TPGS2
9878,ILMN_2932359,0.8253,0.18010889,1.43,-5.0421,0.15,Tpi1,triosephosphate isomerase 1,TPI1
8954,ILMN_2518346,0.8114,0.16057895,-1.5,-4.951569999999999,-0.124,Tpm1,"tropomyosin 1, alpha",TPM1
4742,ILMN_2426965,0.6945,0.0728482,-1.97,-4.29779,-0.088,Tpm3,"tropomyosin 3, gamma",TPM3
2730,ILMN_2515363,0.5772,0.03482537,-2.39,-3.6570400000000003,-0.32,Tpm4,tropomyosin 4,TPM4
19235,ILMN_2705991,0.9102,0.3868052,-0.899,-5.59583,-0.09,Tpp1,tripeptidyl peptidase I,TPP1
13562,ILMN_1218662,0.8687,0.26029932,1.18,-5.32147,0.054,Tpp2,tripeptidyl peptidase II,TPP2
9837,ILMN_2696110,0.8249,0.17925314,1.43,-5.03837,0.19,Tppp,tubulin polymerization promoting protein,TPPP
3654,ILMN_2502996,0.6392,0.05160727,-2.17,-4.00108,-0.14800000000000002,Tpr,"translocated promoter region, nuclear basket protein",TPR
2977,ILMN_2811240,0.5973,0.03935182,2.32,-3.76445,0.092,Tprkb,Tp53rk binding protein,TPRKB
9366,ILMN_2625047,0.8182,0.16931146,1.47,-4.99351,0.13,Tprn,taperin,TPRN
1356,ILMN_2508910,0.4245,0.01272994,-2.95,-2.76042,-0.132,Tpst2,protein-tyrosine sulfotransferase 2,TPST2
3371,ILMN_2857086,0.6225,0.04635486,-2.23,-3.9077,-0.276,Tra2a,transformer 2 alpha homolog (Drosophila),TRA2A
1966,ILMN_2738865,0.4979,0.02164164,-2.65,-3.23538,-0.17,Tra2b,transformer 2 beta homolog (Drosophila),TRA2B
3079,ILMN_2978533,0.6025,0.04098137,-2.3,-3.8000199999999995,-0.11800000000000001,Trabd,TraB domain containing,TRABD
31997,ILMN_2505100,0.9685,0.68471045,-0.41600000000000004,-5.9061900000000005,-0.018,Tradd,TNFRSF1A-associated via death domain,TRADD
19643,ILMN_1215661,0.9122,0.39578042,0.882,-5.6106,0.10800000000000001,Traf2,TNF receptor-associated factor 2,TRAF2
2527,ILMN_2439638,0.5495,0.03067873,-2.46,-3.54518,-0.244,Traf3,TNF receptor-associated factor 3,TRAF3
16469,ILMN_2509024,0.8936,0.32507347,1.03,-5.47952,0.054,Traf3ip1,TRAF3 interacting protein 1,TRAF3IP1
12624,ILMN_1232123,0.8587,0.23946019,-1.24,-5.259869999999999,-0.126,Traf3ip2,TRAF3 interacting protein 2,TRAF3IP2
3156,ILMN_1219701,0.608,0.04239028,-2.28,-3.8296099999999997,-0.094,Traf4,TNF receptor associated factor 4,TRAF4
7434,ILMN_2960750,0.7759,0.12742095,-1.64,-4.7651699999999995,-0.1,Traf6,TNF receptor-associated factor 6,TRAF6
473,ILMN_2833441,0.231,0.00242074,3.86,-1.26565,0.25,Trafd1,TRAF type zinc finger domain containing 1,TRAFD1
21864,ILMN_2572715,0.9243,0.44645754,0.7879999999999999,-5.6856800000000005,0.03,Traip,TRAF-interacting protein,TRAIP
1990,ILMN_2937122,0.499,0.02195047,-2.65,-3.248,-0.36,Trak1,"trafficking protein, kinesin binding 1",TRAK1
7803,ILMN_2872698,0.7844,0.1352047,-1.61,-4.81341,-0.10800000000000001,Trak2,"trafficking protein, kinesin binding 2",TRAK2
7287,ILMN_2781938,0.7735,0.12450965,-1.66,-4.7462800000000005,-0.126,Tram1,translocating chain-associating membrane protein 1,TRAM1
31676,ILMN_2484215,0.9673,0.67679243,-0.428,-5.90145,-0.016,Tram1l1,translocation associated membrane protein 1-like 1,TRAM1L1
36839,ILMN_2422333,0.9828,0.79956592,-0.26,-5.95965,-0.024,Trap1,TNF receptor-associated protein 1,TRAP1
216,ILMN_1213711,0.1593,0.00076501,4.53,-0.23699,0.21,Trappc1,trafficking protein particle complex 1,TRAPPC1
3797,ILMN_2487787,0.6443,0.05406151,-2.14,-4.04137,-0.09,Trappc10,trafficking protein particle complex 10,TRAPPC10
12644,ILMN_2560856,0.8587,0.23986633,1.24,-5.2611300000000005,0.046,Trappc2,trafficking protein particle complex 2,TRAPPC2
9164,ILMN_2909634,0.8151,0.16497424,-1.48,-4.97299,-0.062,Trappc3,trafficking protein particle complex 3,TRAPPC3
2571,ILMN_1225507,0.5545,0.03150186,2.45,-3.56857,0.11800000000000001,Trappc4,trafficking protein particle complex 4,TRAPPC4
11690,ILMN_2485266,0.8486,0.21914352,1.3,-5.19325,0.056,Trappc6b,trafficking protein particle complex 6B,TRAPPC6B
16336,ILMN_2715216,0.8927,0.32214037,1.03,-5.47326,0.054,Trappc8,trafficking protein particle complex 8,TRAPPC8
32749,ILMN_1239169,0.9713,0.70256368,-0.392,-5.91633,-0.02,Trappc9,trafficking protein particle complex 9,TRAPPC9
4633,ILMN_2591823,0.687,0.07030410000000001,-1.99,-4.267440000000001,-0.1,Trdmt1,tRNA aspartic acid methyltransferase 1,TRDMT1
40603,ILMN_2521511,0.99,0.88783034,-0.14400000000000002,-5.9834,-0.008,Trdn,triadin,TRDN
8113,ILMN_1227770,0.7909,0.14183207,1.58,-4.852130000000001,0.058,Trerf1,transcriptional regulating factor 1,TRERF1
7285,ILMN_1237934,0.7734,0.12444001,1.66,-4.74582,0.064,Trh,thyrotropin releasing hormone,TRH
36885,ILMN_2457892,0.983,0.80079588,0.258,-5.9600800000000005,0.01,Trib1,tribbles pseudokinase 1,TRIB1
11455,ILMN_2432550,0.8445,0.21369907,-1.32,-5.17414,-0.11,Trib2,tribbles pseudokinase 2,TRIB2
1867,ILMN_1225528,0.4879,0.02015731,-2.69,-3.1720099999999998,-0.17600000000000002,Trib3,tribbles pseudokinase 3,TRIB3
197,ILMN_2435814,0.1548,0.00068201,4.6,-0.13534000000000002,0.31,Trim11,tripartite motif-containing 11,TRIM11
25313,ILMN_2482494,0.9468,0.52943711,0.648,-5.783519999999999,0.042,Trim16,tripartite motif-containing 16,TRIM16
12938,ILMN_1234848,0.8617,0.24624336,-1.22,-5.28061,-0.084,Trim2,tripartite motif-containing 2,TRIM2
5060,ILMN_2879221,0.7047,0.07878219,1.93,-4.3644,0.14400000000000002,Trim23,tripartite motif-containing 23,TRIM23
15540,ILMN_1238199,0.8864,0.30429085,-1.08,-5.43353,-0.046,Trim24,tripartite motif-containing 24,TRIM24
290,ILMN_2480463,0.1815,0.00116943,4.28,-0.61422,0.28800000000000003,Trim25,tripartite motif-containing 25,TRIM25
13369,ILMN_1240074,0.868,0.25631513,1.19,-5.310169999999999,0.062,Trim26,tripartite motif-containing 26,TRIM26
32278,ILMN_1227225,0.9697,0.69145173,0.40700000000000003,-5.9101,0.026,Trim28,tripartite motif-containing 28,TRIM28
2475,ILMN_3134607,0.5419,0.02966831,2.48,-3.51556,0.132,Trim3,tripartite motif-containing 3,TRIM3
2667,ILMN_2445989,0.5695,0.03355912,2.41,-3.6244,0.134,Trim35,tripartite motif-containing 35,TRIM35
18616,ILMN_2857947,0.9075,0.37312986,-0.927,-5.57236,-0.038,Trim36,tripartite motif-containing 36,TRIM36
1302,ILMN_1247915,0.4109,0.01182272,2.99,-2.6939900000000003,0.19,Trim37,tripartite motif-containing 37,TRIM37
39863,ILMN_1260252,0.9894,0.87111779,-0.166,-5.97997,-0.006,Trim41,tripartite motif-containing 41,TRIM41
7544,ILMN_1237001,0.779,0.12981887,-1.63,-4.78037,-0.054,Trim45,tripartite motif-containing 45,TRIM45
26267,ILMN_2756950,0.9493,0.55094218,0.614,-5.8047,0.046,Trim54,tripartite motif-containing 54,TRIM54
11464,ILMN_2515081,0.8445,0.21386577,-1.32,-5.17474,-0.05,Trim59,tripartite motif-containing 59,TRIM59
13717,ILMN_3161060,0.8708,0.26386408,-1.17,-5.3314,-0.114,Trim63,tripartite motif-containing 63,TRIM63
23139,ILMN_2881791,0.9346,0.47758639,-0.7340000000000001,-5.72565,-0.04,Trim65,tripartite motif-containing 65,TRIM65
17899,ILMN_1249793,0.9027,0.35692507,0.96,-5.54296,0.052,Trim66,tripartite motif-containing 66,TRIM66
41901,ILMN_2782503,0.9921,0.91909611,0.10400000000000001,-5.9885,0.008,Trim8,tripartite motif-containing 8,TRIM8
744,ILMN_1213117,0.2959,0.00487842,-3.47,-1.89657,-0.172,Trip10,thyroid hormone receptor interactor 10,TRIP10
5525,ILMN_1237986,0.7279,0.08883198,1.86,-4.46588,0.20800000000000002,Trip12,thyroid hormone receptor interactor 12,TRIP12
36114,ILMN_2489976,0.9808,0.78224007,-0.28300000000000003,-5.9533,-0.018,Trip13,thyroid hormone receptor interactor 13,TRIP13
20276,ILMN_1234530,0.9167,0.41050633,0.8540000000000001,-5.63382,0.058,Trit1,tRNA isopentenyltransferase 1,TRIT1
8351,ILMN_1230215,0.7992,0.14741239,-1.55,-4.8832,-0.078,Trmt1,tRNA methyltransferase 1,TRMT1
4293,ILMN_1222171,0.6675,0.06331064,2.05,-4.17765,0.094,Trmt10a,tRNA methyltransferase 10A,TRMT10A
32114,ILMN_2763812,0.9696,0.68768175,-0.41200000000000003,-5.90792,-0.022,Trmt10b,tRNA methyltransferase 10B,TRMT10B
17793,ILMN_2689740,0.9024,0.35469225,0.9640000000000001,-5.53876,0.156,Trmt10c,tRNA methyltransferase 10C,TRMT10C
31707,ILMN_2470615,0.9673,0.67741796,-0.42700000000000005,-5.90183,-0.03,Trmt112,tRNA methyltransferase 11-2,TRMT112
34887,ILMN_2960243,0.9787,0.75427136,-0.321,-5.9418,-0.012,Trmt12,tRNA methyltranferase 12,TRMT12
1857,ILMN_3143116,0.4875,0.02000284,-2.7,-3.16515,-0.10800000000000001,Trmt2a,TRM2 tRNA methyltransferase 2A,TRMT2A
35035,ILMN_2990041,0.9787,0.7573908,0.316,-5.94316,0.018,Trmt44,tRNA methyltransferase 44,TRMT44
35341,ILMN_2616161,0.9791,0.76444085,-0.307,-5.94616,-0.014,Trmt5,TRM5 tRNA methyltransferase 5,TRMT5
20512,ILMN_2694597,0.919,0.41634894,0.843,-5.6427,0.048,Trmt6,tRNA methyltransferase 6,TRMT6
6533,ILMN_2614853,0.7549,0.10894786,1.74,-4.63636,0.134,Trmt61a,tRNA methyltransferase 61A,TRMT61A
16663,ILMN_2426380,0.8941,0.32911441,1.02,-5.48802,0.098,Trove2,"TROVE domain family, member 2",TROVE2
6515,ILMN_2434503,0.7549,0.10862927,1.74,-4.63394,0.13,Trpc4ap,"transient receptor potential cation channel, subfamily C, member 4 associated protein",TRPC4AP
4961,ILMN_2466527,0.7035,0.07713239999999999,-1.94,-4.346430000000001,-0.162,Trps1,trichorhinophalangeal syndrome I (human),TRPS1
2599,ILMN_2885982,0.5604,0.03219584,-2.44,-3.5878099999999997,-0.19,Trpt1,tRNA phosphotransferase 1,TRPT1
7233,ILMN_2837779,0.7724,0.12340363,-1.66,-4.738980000000001,-0.11,Trpv2,"transient receptor potential cation channel, subfamily V, member 2",TRPV2
19815,ILMN_2697174,0.9135,0.39982315,-0.8740000000000001,-5.6171,-0.126,Trrap,transformation/transcription domain-associated protein,TRRAP
9359,ILMN_1240735,0.8182,0.16913835,-1.47,-4.99271,-0.09,Trub1,TruB pseudouridine (psi) synthase family member 1,TRUB1
7804,ILMN_2423383,0.7844,0.13521808,1.61,-4.81349,0.146,Tsc1,tuberous sclerosis 1,TSC1
12027,ILMN_1214823,0.8523,0.22643786,1.28,-5.21799,0.106,Tsc2,tuberous sclerosis 2,TSC2
5737,ILMN_2723108,0.7366,0.09334730000000001,1.83,-4.5075400000000005,0.282,Tsc22d1,"TSC22 domain family, member 1",TSC22D1
16037,ILMN_2426190,0.8895,0.31513752,1.05,-5.458019999999999,0.06,Tsc22d2,"TSC22 domain family, member 2",TSC22D2
11567,ILMN_3150811,0.8463,0.21621649,1.31,-5.18305,0.18,Tsc22d3,"TSC22 domain family, member 3",TSC22D3
8433,ILMN_2835012,0.8003,0.14913693,-1.55,-4.892530000000001,-0.092,Tsen15,tRNA splicing endonuclease subunit 15,TSEN15
31860,ILMN_2622057,0.9676,0.68105941,-0.42200000000000004,-5.90402,-0.016,Tsen2,tRNA splicing endonuclease subunit 2,TSEN2
4504,ILMN_2452237,0.6796,0.06766716,2.02,-4.23474,0.128,Tsg101,tumor susceptibility gene 101,TSG101
11480,ILMN_2673332,0.845,0.21426421,-1.31,-5.17615,-0.064,Tsku,"tsukushi, small leucine rich proteoglycan",TSKU
7056,ILMN_2544757,0.7671,0.11962583,-1.68,-4.713480000000001,-0.096,Tsn,translin,TSN
28125,ILMN_2881498,0.956,0.5938395000000001,0.5479999999999999,-5.84259,0.032,Tsnaxip1,translin-associated factor X (Tsnax) interacting protein 1,TSNAXIP1
20490,ILMN_1249289,0.9187,0.41588578,-0.8440000000000001,-5.64201,-0.10800000000000001,Tspan12,tetraspanin 12,TSPAN12
7526,ILMN_2602538,0.7781,0.12936671,-1.63,-4.7775300000000005,-0.154,Tspan18,tetraspanin 18,TSPAN18
1078,ILMN_1234698,0.3701,0.00881977,-3.15,-2.43033,-0.314,Tspan2,tetraspanin 2,TSPAN2
37368,ILMN_1232099,0.9839,0.81199661,-0.243,-5.9638599999999995,-0.016,Tspan3,tetraspanin 3,TSPAN3
8095,ILMN_2964076,0.7909,0.1414086,1.58,-4.84972,0.084,Tspan31,tetraspanin 31,TSPAN31
26196,ILMN_1219904,0.9493,0.54951208,-0.617,-5.80333,-0.028,Tspan33,tetraspanin 33,TSPAN33
2541,ILMN_2485874,0.551,0.030935900000000002,-2.46,-3.55255,-0.096,Tspan5,tetraspanin 5,TSPAN5
16430,ILMN_2509918,0.8933,0.32418624,1.03,-5.47763,0.074,Tspan6,tetraspanin 6,TSPAN6
18828,ILMN_2807016,0.9084,0.37777035,0.917,-5.5804599999999995,0.062,Tspan7,tetraspanin 7,TSPAN7
7654,ILMN_2758459,0.7796,0.13179729,-1.62,-4.792680000000001,-0.088,Tspan9,tetraspanin 9,TSPAN9
3123,ILMN_2727920,0.6063,0.04183229,2.29,-3.8180199999999997,0.1,Tspo,translocator protein,TSPO
3591,ILMN_2482766,0.636,0.0504541,2.18,-3.9814599999999998,0.266,Tspyl1,"testis-specific protein, Y-encoded-like 1",TSPYL1
29714,ILMN_1234395,0.9621,0.63140376,0.493,-5.87144,0.022,Tspyl4,TSPY-like 4,TSPYL4
8909,ILMN_2480021,0.8107,0.15954431,-1.5,-4.94643,-0.062,Tsr3,TSR3 20S rRNA accumulation,TSR3
7057,ILMN_2903639,0.7671,0.11964357,1.68,-4.7136,0.1,Tssc1,tumor suppressing subtransferable candidate 1,TSSC1
18298,ILMN_2501601,0.9064,0.36663832,0.94,-5.5608,0.07,Tssc4,tumor-suppressing subchromosomal transferable fragment 4,TSSC4
24146,ILMN_2493175,0.9399,0.50134323,-0.6940000000000001,-5.753419999999999,-0.072,Tst,"thiosulfate sulfurtransferase, mitochondrial",TST
34363,ILMN_1221145,0.9778,0.7421278,0.337,-5.936319999999999,0.026,Tsta3,tissue specific transplantation antigen P35B,TSTA3
1107,ILMN_2738284,0.3778,0.00924606,3.12,-2.47284,0.14400000000000002,Tstd2,thiosulfate sulfurtransferase (rhodanese)-like domain containing 2,TSTD2
21017,ILMN_2481309,0.9202,0.42725341,0.823,-5.65879,0.036,Ttbk2,tau tubulin kinase 2,TTBK2
1276,ILMN_2464381,0.406,0.0114546,3.0,-2.6655599999999997,0.17800000000000002,Ttc1,tetratricopeptide repeat domain 1,TTC1
1288,ILMN_2586632,0.4066,0.01159268,-3.0,-2.67633,-0.162,Ttc12,tetratricopeptide repeat domain 12,TTC12
30622,ILMN_2473348,0.9664,0.65377673,-0.46,-5.8868599999999995,-0.042,Ttc13,tetratricopeptide repeat domain 13,TTC13
3816,ILMN_1225224,0.6457,0.05448365,-2.14,-4.0481,-0.192,Ttc14,tetratricopeptide repeat domain 14,TTC14
30417,ILMN_2585368,0.966,0.6489038,-0.467,-5.88361,-0.022,Ttc17,tetratricopeptide repeat domain 17,TTC17
7802,ILMN_2514939,0.7844,0.13518031,-1.61,-4.813269999999999,-0.13,Ttc19,tetratricopeptide repeat domain 19,TTC19
8125,ILMN_1249396,0.7909,0.14209509,1.58,-4.853619999999999,0.066,Ttc23,tetratricopeptide repeat domain 23,TTC23
14529,ILMN_1238733,0.8793,0.28233342,1.13,-5.38034,0.102,Ttc27,tetratricopeptide repeat domain 27,TTC27
1108,ILMN_2498479,0.3778,0.00926532,-3.12,-2.47471,-0.17800000000000002,Ttc3,tetratricopeptide repeat domain 3,TTC3
3660,ILMN_2713039,0.6392,0.05170216,2.17,-4.002680000000001,0.18,Ttc33,tetratricopeptide repeat domain 33,TTC33
4373,ILMN_2720047,0.6722,0.06495209,-2.04,-4.19963,-0.102,Ttc38,tetratricopeptide repeat domain 38,TTC38
8357,ILMN_2610609,0.7992,0.14751208,-1.55,-4.88374,-0.09,Ttc39b,tetratricopeptide repeat domain 39B,TTC39B
8964,ILMN_3083981,0.8114,0.16066488,1.5,-4.95199,0.054,Ttc5,tetratricopeptide repeat domain 5,TTC5
7036,ILMN_2503715,0.7671,0.11932103,-1.68,-4.71139,-0.122,Ttc7b,tetratricopeptide repeat domain 7B,TTC7B
11756,ILMN_1255530,0.8488,0.22041341,-1.3,-5.19763,-0.078,Ttc8,tetratricopeptide repeat domain 8,TTC8
42030,ILMN_2448678,0.9921,0.92148661,0.10099999999999999,-5.98882,0.006,Ttc9,tetratricopeptide repeat domain 9,TTC9
29468,ILMN_3000116,0.9617,0.62601358,0.501,-5.86753,0.032,Ttf2,"transcription termination factor, RNA polymerase II",TTF2
1759,ILMN_1234604,0.4828,0.01876716,2.73,-3.1082,0.184,Tti1,TELO2 interacting protein 1,TTI1
20103,ILMN_1224234,0.9156,0.40654301,0.861,-5.62769,0.038,Tti2,TELO2 interacting protein 2,TTI2
15498,ILMN_2438303,0.8855,0.30308025,1.08,-5.43072,0.05,Ttk,Ttk protein kinase,TTK
8756,ILMN_1229329,0.8093,0.15660628,-1.52,-4.93162,-0.098,Ttl,tubulin tyrosine ligase,TTL
61,ILMN_1253538,0.0681,9.489e-05,-5.83,1.57276,-0.77,Ttll1,tubulin tyrosine ligase-like 1,TTLL1
5678,ILMN_2885900,0.7326,0.09188026,1.84,-4.49425,0.084,Ttll3,"tubulin tyrosine ligase-like family, member 3",TTLL3
5476,ILMN_2722769,0.7245,0.08763731,1.87,-4.45448,0.154,Ttpal,tocopherol (alpha) transfer protein-like,TTPAL
5721,ILMN_1221311,0.7355,0.09294712,-1.83,-4.50394,-0.2,Ttyh3,tweety family member 3,TTYH3
1796,ILMN_2517170,0.4837,0.01921191,-2.72,-3.12913,-0.6459999999999999,Tuba4a,"tubulin, alpha 4A",TUBA4A
7837,ILMN_2485044,0.7853,0.13600688,-1.6,-4.81821,-0.06,Tubb2a,"tubulin, beta 2A class IIA",TUBB2A
8868,ILMN_2588051,0.8101,0.15874351,1.51,-4.942419999999999,0.122,Tubb2b,"tubulin, beta 2B class IIB",TUBB2B
1216,ILMN_2702061,0.3983,0.01070531,3.04,-2.60473,0.23,Tubb4b,"tubulin, beta 4B class IVB",TUBB4B
40115,ILMN_2718217,0.9895,0.87707122,-0.158,-5.98125,-0.03,Tubb6,"tubulin, beta 6 class V",TUBB6
7031,ILMN_1232277,0.7671,0.11919287,-1.68,-4.7105,-0.066,Tube1,epsilon-tubulin 1,TUBE1
19408,ILMN_2420070,0.9111,0.39069372,-0.892,-5.60229,-0.07,Tubg1,"tubulin, gamma 1",TUBG1
1092,ILMN_2512216,0.3742,0.00904637,3.13,-2.45318,0.306,Tubgcp2,"tubulin, gamma complex associated protein 2",TUBGCP2
23950,ILMN_2489340,0.9397,0.49708983,0.701,-5.74861,0.03,Tubgcp3,"tubulin, gamma complex associated protein 3",TUBGCP3
21151,ILMN_1256387,0.9208,0.43025325,0.8170000000000001,-5.66311,0.038,Tubgcp6,"tubulin, gamma complex associated protein 6",TUBGCP6
7579,ILMN_2462448,0.7792,0.13052024,1.63,-4.7847599999999995,0.076,Tufm,"Tu translation elongation factor, mitochondrial",TUFM
7696,ILMN_3028324,0.7816,0.13293329,1.62,-4.79966,0.284,Tug1,taurine upregulated gene 1,TUG1
3002,ILMN_2522023,0.5976,0.03964101,2.32,-3.7708800000000005,0.138,Tusc2,tumor suppressor candidate 2,TUSC2
35289,ILMN_2478601,0.9791,0.76336325,0.308,-5.94571,0.012,Tusc3,tumor suppressor candidate 3,TUSC3
24199,ILMN_1232593,0.9406,0.50276469,-0.6920000000000001,-5.75502,-0.064,Tut1,"terminal uridylyl transferase 1, U6 snRNA-specific",TUT1
16828,ILMN_2763748,0.8962,0.33314264,1.01,-5.49635,0.046,Twf1,twinfilin actin binding protein 1,TWF1
37751,ILMN_1236188,0.9848,0.82111038,-0.231,-5.96676,-0.014,Twist1,twist basic helix-loop-helix transcription factor 1,TWIST1
11604,ILMN_1231779,0.8478,0.21729573,1.31,-5.1868300000000005,0.14400000000000002,Twistnb,twist basic helix-loop-helix transcription factor 1 neighbor,TWISTNB
5749,ILMN_2463979,0.7367,0.09365239999999998,-1.83,-4.510280000000001,-0.082,Twsg1,twisted gastrulation BMP signaling modulator 1,TWSG1
1538,ILMN_2886610,0.4532,0.01544493,-2.84,-2.9338599999999997,-0.318,Txlnb,taxilin beta,TXLNB
14928,ILMN_1256179,0.8817,0.29089904,-1.11,-5.40169,-0.052,Txn2,thioredoxin 2,TXN2
3447,ILMN_1241389,0.6287,0.04787051,-2.21,-3.93574,-0.086,Txndc11,thioredoxin domain containing 11,TXNDC11
42758,ILMN_1255473,0.9925,0.93737539,-0.0803,-5.99071,-0.014,Txndc12,thioredoxin domain containing 12 (endoplasmic reticulum),TXNDC12
13603,ILMN_2923736,0.8691,0.26125370000000003,-1.18,-5.32415,-0.052,Txndc15,thioredoxin domain containing 15,TXNDC15
13629,ILMN_1259178,0.8692,0.26171414,-1.18,-5.32543,-0.058,Txndc17,thioredoxin domain containing 17,TXNDC17
2745,ILMN_1255365,0.5784,0.03508656,2.39,-3.66362,0.11800000000000001,Txndc9,thioredoxin domain containing 9,TXNDC9
21994,ILMN_2419427,0.9256,0.44966351,0.7829999999999999,-5.69,0.032,Txnl1,thioredoxin-like 1,TXNL1
37427,ILMN_1257251,0.9843,0.81394685,-0.24100000000000002,-5.9644900000000005,-0.016,Txnl4b,thioredoxin-like 4B,TXNL4B
2535,ILMN_2484465,0.5506,0.03084499,2.46,-3.54995,0.102,Txnrd1,thioredoxin reductase 1,TXNRD1
7212,ILMN_2441895,0.7709999999999999,0.12291866,1.66,-4.73575,0.08,Tyms,thymidylate synthase,TYMS
26683,ILMN_2449917,0.9515,0.56084623,0.599,-5.8139400000000006,0.028,Tyro3,TYRO3 protein tyrosine kinase 3,TYRO3
1197,ILMN_1237212,0.3947,0.01044486,3.05,-2.58257,0.14800000000000002,Tysnd1,trypsin domain containing 1,TYSND1
9699,ILMN_2730138,0.8244,0.17665759,1.44,-5.02694,0.062,Tyw1,tRNA-yW synthesizing protein 1 homolog (S. cerevisiae),TYW1
19591,ILMN_1250467,0.9122,0.39510458,0.883,-5.6095,0.048,Tyw5,tRNA-yW synthesizing protein 5,TYW5
12428,ILMN_3160302,0.8577,0.23547838,-1.25,-5.24736,-0.106,U2af1l4,U2 small nuclear RNA auxiliary factor 1-like 4,U2AF1L4
9329,ILMN_2467800,0.8177,0.16861581,-1.47,-4.99026,-0.088,Uap1l1,UDP-N-acteylglucosamine pyrophosphorylase 1-like 1,UAP1L1
29766,ILMN_1223953,0.9622,0.63254022,-0.491,-5.87225,-0.02,Uba2,ubiquitin-like modifier activating enzyme 2,UBA2
36327,ILMN_2879517,0.9811,0.78723199,0.276,-5.95519,0.014,Uba3,ubiquitin-like modifier activating enzyme 3,UBA3
32428,ILMN_1216388,0.9704,0.69522728,-0.402,-5.91225,-0.03,Uba5,ubiquitin-like modifier activating enzyme 5,UBA5
7377,ILMN_2515022,0.7758,0.12652985,1.65,-4.759440000000001,0.136,Uba52,ubiquitin A-52 residue ribosomal protein fusion product 1,UBA52
10747,ILMN_1257331,0.8359,0.19844259,1.36,-5.1174,0.048,Uba6,ubiquitin-like modifier activating enzyme 6,UBA6
756,ILMN_1230019,0.2975,0.00497803,3.46,-1.9147900000000002,0.322,Uba7,ubiquitin-like modifier activating enzyme 7,UBA7
333,ILMN_2911760,0.1957,0.00144351,4.16,-0.8022100000000001,0.248,Ubac1,ubiquitin associated domain containing 1,UBAC1
1576,ILMN_2484838,0.45399999999999996,0.01581113,-2.83,-2.95486,-0.138,Ubac2,ubiquitin associated domain containing 2,UBAC2
1191,ILMN_2458275,0.3932,0.01035898,3.06,-2.57514,0.14800000000000002,Ubap1,ubiquitin-associated protein 1,UBAP1
12162,ILMN_2491654,0.8536,0.22939110000000001,1.27,-5.22773,0.07,Ubap2,ubiquitin-associated protein 2,UBAP2
9058,ILMN_2476804,0.8125,0.16256936,1.49,-4.96135,0.094,Ube2a,ubiquitin-conjugating enzyme E2A,UBE2A
4261,ILMN_2959247,0.6655,0.06264076,-2.06,-4.1685,-0.132,Ube2b,ubiquitin-conjugating enzyme E2B,UBE2B
41748,ILMN_1229321,0.9921,0.91504501,0.109,-5.98793,0.004,Ube2c,ubiquitin-conjugating enzyme E2C,UBE2C
9873,ILMN_2435025,0.8253,0.18006613,-1.43,-5.041919999999999,-0.064,Ube2d1,ubiquitin-conjugating enzyme E2D 1,UBE2D1
928,ILMN_2792485,0.3402,0.0069807,-3.28,-2.21962,-0.266,Ube2e2,ubiquitin-conjugating enzyme E2E 2,UBE2E2
3188,ILMN_1225627,0.6095,0.04295637,-2.27,-3.84122,-0.23,Ube2e3,ubiquitin-conjugating enzyme E2E 3,UBE2E3
19561,ILMN_2835443,0.9122,0.39417958,-0.885,-5.608,-0.076,Ube2f,ubiquitin-conjugating enzyme E2F (putative),UBE2F
3616,ILMN_2443644,0.6377,0.05096071,-2.18,-3.9901400000000002,-0.16,Ube2g1,ubiquitin-conjugating enzyme E2G 1,UBE2G1
13445,ILMN_2521109,0.8682,0.25781393,-1.19,-5.31444,-0.04,Ube2g2,ubiquitin-conjugating enzyme E2G 2,UBE2G2
24585,ILMN_2499058,0.943,0.51213097,0.6759999999999999,-5.76532,0.042,Ube2i,ubiquitin-conjugating enzyme E2I,UBE2I
