,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title,Cleaned Gene Symbols
7106,1389142_at,0.534,0.122,-1.69,-5.40742,-0.147,Sqrdl,sulfide quinone reductase-like (yeast),SQRDL
9674,1371220_at,0.637,0.198,1.38,-5.82665,0.0847,Sqstm1,sequestosome 1,SQSTM1
3264,1371718_at,0.301,0.0316,-2.51,-4.14058,-0.201,Sra1,steroid receptor RNA activator 1,SRA1
2461,1373124_at,0.23,0.0182,2.84,-3.60176,0.20199999999999999,Src,"SRC proto-oncogene, non-receptor tyrosine kinase",SRC
22454,1370420_at,0.9159999999999999,0.6609999999999999,0.452,-6.664610000000001,0.0306,Srd5a1,steroid 5 alpha-reductase 1,SRD5A1
6640,1373852_at,0.508,0.10800000000000001,-1.77,-5.3019,-0.226,Srd5a3,steroid 5 alpha-reductase 3,SRD5A3
20198,1377489_at,0.882,0.573,0.584,-6.592169999999999,0.0455,Srebf2,sterol regulatory element binding transcription factor 2,SREBF2
7962,1374896_at,0.5710000000000001,0.146,1.58,-5.5669699999999995,0.17800000000000002,Srek1,splicing regulatory glutamic acid and lysine rich protein 1,SREK1
19537,1379793_at,0.871,0.547,-0.624,-6.56694,-0.0704,Srek1ip1,SREK1-interacting protein 1,SREK1IP1
9930,1388842_at,0.645,0.20600000000000002,-1.36,-5.85915,-0.136,Srf,serum response factor,SRF
5158,1377827_at,0.42700000000000005,0.0708,-2.03,-4.91141,-0.195,Srfbp1,serum response factor binding protein 1,SRFBP1
25114,1367476_at,0.945,0.763,-0.31,-6.72243,-0.0217,Srp14,signal recognition particle 14,SRP14
5446,1388974_at,0.444,0.0777,1.97,-4.9977800000000006,0.128,Srp19,signal recognition particle 19,SRP19
5010,1371626_at,0.418,0.0674,-2.06,-4.86461,-0.157,Srp68,signal recognition particle 68,SRP68
23087,1372445_at,0.9229999999999999,0.685,-0.418,-6.68043,-0.0235,Srp9,signal recognition particle 9,SRP9
3255,1383182_at,0.3,0.0314,-2.51,-4.13638,-0.193,Srpk1,SRSF protein kinase 1,SRPK1
2296,1378431_at,0.215,0.0159,-2.92,-3.46653,-0.166,Srpk2,SRSF protein kinase 2,SRPK2
9180,1386320_at,0.614,0.18100000000000002,1.44,-5.75199,0.125,Srpk3,SRSF protein kinase 3,SRPK3
1129,1368671_at,0.0992,0.00361,-3.81,-1.9761400000000002,-0.41200000000000003,Srpx,"sushi-repeat-containing protein, X-linked",SRPX
7344,1371425_at,0.546,0.129,1.66,-5.4566,0.132,Srrm1,serine and arginine repetitive matrix 1,SRRM1
4831,1398940_at,0.40700000000000003,0.0633,2.1,-4.80551,0.233,Srrm2,serine/arginine repetitive matrix 2,SRRM2
4046,1380269_at,0.353,0.046,-2.29,-4.50288,-0.152,Srsf10,serine and arginine rich splicing factor 10,SRSF10
6993,1382056_at,0.527,0.11900000000000001,1.71,-5.38208,0.151,Srsf11,serine and arginine rich splicing factor 11,SRSF11
416,1371838_at,0.0203,0.00027400000000000005,5.55,0.65474,0.34600000000000003,Srsf2,serine and arginine rich splicing factor 2,SRSF2
31054,1379010_at,1.0,0.998,0.0020399999999999997,-6.77458,0.00011100000000000001,Srsf3,serine and arginine rich splicing factor 3,SRSF3
2991,1368992_a_at,0.281,0.0271,2.6,-3.9912199999999998,0.23800000000000002,Srsf5,serine and arginine rich splicing factor 5,SRSF5
8148,1372075_at,0.578,0.152,1.56,-5.598319999999999,0.10800000000000001,Srsf6,serine and arginine rich splicing factor 6,SRSF6
9691,1380391_at,0.637,0.19899999999999998,-1.38,-5.82877,-0.11199999999999999,Srsf7,serine and arginine rich splicing factor 7,SRSF7
5391,1374442_at,0.441,0.0765,1.98,-4.98255,0.22,Srsf9,serine and arginine rich splicing factor 9,SRSF9
14355,1391628_at,0.772,0.35700000000000004,-0.968,-6.28788,-0.129,Ss18,"SS18, nBAF chromatin remodeling complex subunit",SS18
25065,1370729_at,0.9440000000000001,0.7609999999999999,-0.313,-6.721419999999999,-0.025,Ss18l1,"SS18L1, nBAF chromatin remodeling complex subunit",SS18L1
3560,1387262_at,0.321,0.0367,-2.42,-4.287730000000001,-0.165,Ssb,Sjogren syndrome antigen B,SSB
7111,1394884_s_at,0.534,0.122,-1.69,-5.408580000000001,-0.109,Ssbp1,single stranded DNA binding protein 1,SSBP1
6936,1375351_at,0.524,0.11699999999999999,-1.72,-5.37014,-0.214,Ssbp4,single stranded DNA binding protein 4,SSBP4
5351,1377595_at,0.439,0.0755,1.99,-4.971,0.247,Ssfa2,sperm specific antigen 2,SSFA2
385,1373612_at,0.017,0.00021099999999999998,5.74,0.92163,0.418,Ssh2,slingshot protein phosphatase 2,SSH2
15154,1383138_at,0.7879999999999999,0.384,-0.912,-6.340730000000001,-0.111,Ssh3,slingshot protein phosphatase 3,SSH3
1311,1388866_at,0.11900000000000001,0.0050100000000000006,-3.61,-2.30893,-0.198,Sspn,sarcospan,SSPN
6176,1390767_at,0.484,0.0961,-1.84,-5.19296,-0.217,Ssr1,signal sequence receptor subunit 1,SSR1
3467,1373185_at,0.313,0.0349,-2.45,-4.23688,-0.19,Ssr2,"signal sequence receptor, beta",SSR2
8418,1388777_at,0.591,0.16,-1.52,-5.64534,-0.0853,Ssr3,"signal sequence receptor, gamma",SSR3
24736,1367690_at,0.9390000000000001,0.747,0.332,-6.71501,0.0347,Ssr4,signal sequence receptor subunit 4,SSR4
2271,1388129_at,0.213,0.0155,-2.93,-3.44551,-0.2,Ssrp1,structure specific recognition protein 1,SSRP1
19761,1377297_at,0.8759999999999999,0.557,-0.609,-6.576569999999999,-0.102,Ssu72,"SSU72 homolog, RNA polymerase II CTD phosphatase",SSU72
2647,1373146_at,0.248,0.0211,-2.75,-3.74785,-0.401,Ssx2ip,SSX family member 2 interacting protein,SSX2IP
468,1398409_at,0.0253,0.00038199999999999996,-5.31,0.31349,-0.379,St13,suppression of tumorigenicity 13,ST13
1866,1372308_at,0.175,0.0105,3.16,-3.05435,0.337,St3gal1,"ST3 beta-galactoside alpha-2,3-sialyltransferase 1",ST3GAL1
8624,1369732_a_at,0.596,0.165,-1.5,-5.674180000000001,-0.331,St3gal2,"ST3 beta-galactoside alpha-2,3-sialyltransferase 2",ST3GAL2
20682,1369539_at,0.888,0.591,-0.556,-6.60872,-0.0576,St3gal3,"ST3 beta-galactoside alpha-2,3-sialyltransferase 3",ST3GAL3
25627,1373224_at,0.95,0.7829999999999999,0.28300000000000003,-6.73107,0.0267,St3gal4,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4",ST3GAL4
11703,1383309_at,0.6970000000000001,0.262,-1.19,-6.05549,-0.0921,St3gal6,"ST3 beta-galactoside alpha-2,3-sialyltransferase 6",ST3GAL6
6887,1373288_at,0.522,0.11599999999999999,-1.73,-5.35975,-0.24100000000000002,St5,suppression of tumorigenicity 5,ST5
2665,1370714_a_at,0.25,0.0215,2.74,-3.7633400000000004,0.207,St6gal1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1",ST6GAL1
14140,1379390_at,0.7659999999999999,0.348,0.985,-6.27124,0.0735,St6galnac2,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",ST6GALNAC2
21155,1368882_at,0.895,0.609,-0.529,-6.6245199999999995,-0.0483,St6galnac3,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3",ST6GALNAC3
1497,1392925_at,0.138,0.00663,3.44,-2.5927599999999997,0.312,ST7,suppression of tumorigenicity 7,ST7
5046,1379842_at,0.42,0.0682,-2.05,-4.87627,-0.188,St7l,suppression of tumorigenicity 7-like,ST7L
30198,1387615_at,0.992,0.963,0.0476,-6.77335,0.004070000000000001,St8sia2,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2",ST8SIA2
17894,1395403_at,0.845,0.486,0.7240000000000001,-6.496659999999999,0.0695,Stac3,SH3 and cysteine rich domain 3,STAC3
1884,1381259_at,0.177,0.0107,3.15,-3.0733900000000003,0.222,Stag1,stromal antigen 1,STAG1
12842,1370476_at,0.731,0.302,-1.09,-6.16485,-0.0987,Stambp,Stam binding protein,STAMBP
30967,1389420_at,1.0,0.995,0.00588,-6.774560000000001,0.0006259999999999999,Stap2,signal transducing adaptor family member 2,STAP2
209,1391871_at,0.00445,2.9999999999999997e-05,7.32,2.89229,1.01,Stard13,StAR-related lipid transfer domain containing 13,STARD13
1356,1398999_at,0.122,0.00532,-3.57,-2.3707599999999998,-0.344,Stard3,StAR-related lipid transfer domain containing 3,STARD3
5370,1374815_at,0.44,0.076,-1.99,-4.97656,-0.10800000000000001,Stard3nl,STARD3 N-terminal like,STARD3NL
1109,1392516_a_at,0.0969,0.00346,-3.84,-1.93425,-0.442,Stard4,StAR-related lipid transfer domain containing 4,STARD4
18126,1389822_at,0.85,0.496,-0.708,-6.50861,-0.0513,Stard7,StAR-related lipid transfer domain containing 7,STARD7
23806,1377923_at,0.9309999999999999,0.713,-0.379,-6.69688,-0.0341,Stard8,StAR-related lipid transfer domain containing 8,STARD8
4095,1368835_at,0.35600000000000004,0.047,-2.28,-4.5233300000000005,-0.17600000000000002,Stat1,signal transducer and activator of transcription 1,STAT1
1446,1389571_at,0.134,0.006220000000000001,-3.48,-2.52753,-0.3,Stat2,signal transducer and activator of transcription 2,STAT2
1054,1371781_at,0.0894,0.00303,3.92,-1.80109,0.31,Stat3,signal transducer and activator of transcription 3,STAT3
29499,1384111_at,0.986,0.935,-0.0834,-6.7708,-0.00566,Stat4,signal transducer and activator of transcription 4,STAT4
29390,1368231_at,0.985,0.9309999999999999,0.089,-6.77027,0.00601,Stat5a,signal transducer and activator of transcription 5A,STAT5A
24271,1387876_at,0.935,0.73,-0.35600000000000004,-6.706169999999999,-0.0465,Stat5b,signal transducer and activator of transcription 5B,STAT5B
24104,1382350_at,0.934,0.7240000000000001,0.363,-6.703130000000001,0.0274,Stat6,signal transducer and activator of transcription 6,STAT6
11245,1387051_at,0.685,0.248,1.23,-6.00972,0.0685,Stau1,staufen double-stranded RNA binding protein 1,STAU1
1319,1370680_at,0.11900000000000001,0.00505,-3.6,-2.31838,-0.551,Stau2,staufen double-stranded RNA binding protein 2,STAU2
10639,1372602_at,0.665,0.22699999999999998,-1.29,-5.94094,-0.166,Stbd1,starch binding domain 1,STBD1
12647,1396101_at,0.728,0.29600000000000004,1.1,-6.1496,0.147,Stc1,stanniocalcin 1,STC1
15195,1369579_at,0.789,0.386,-0.9079999999999999,-6.34356,-0.0592,Stc2,stanniocalcin 2,STC2
1288,1376265_at,0.114,0.00473,-3.65,-2.25123,-0.41600000000000004,Steap2,STEAP2 metalloreductase,STEAP2
17238,1370374_at,0.833,0.462,-0.7659999999999999,-6.4642,-0.0681,Steap3,STEAP3 metalloreductase,STEAP3
8608,1394595_at,0.596,0.165,-1.5,-5.67238,-0.13,Stim1,stromal interaction molecule 1,STIM1
7431,1379279_at,0.5489999999999999,0.131,1.65,-5.472119999999999,0.2,Stim2,stromal interaction molecule 2,STIM2
2857,1398877_at,0.268,0.0246,-2.66,-3.89831,-0.156,Stip1,stress-induced phosphoprotein 1,STIP1
378,1367936_at,0.0161,0.000196,5.8,0.9949899999999999,0.581,Stk10,serine/threonine kinase 10,STK10
10749,1375364_at,0.6679999999999999,0.231,-1.28,-5.95317,-0.13699999999999998,Stk11,serine/threonine kinase 11,STK11
12630,1373459_at,0.727,0.295,-1.11,-6.14792,-0.0913,Stk11ip,serine/threonine kinase 11 interacting protein,STK11IP
2700,1370322_at,0.252,0.0219,-2.73,-3.78505,-0.213,Stk16,serine/threonine kinase 16,STK16
2952,1387502_at,0.276,0.0262,2.62,-3.9594699999999996,0.263,Stk17b,serine/threonine kinase 17b,STK17B
9997,1376751_at,0.6459999999999999,0.20800000000000002,1.35,-5.8663,0.11599999999999999,Stk19,serine/threonine kinase 19,STK19
1432,1388396_at,0.131,0.00604,-3.5,-2.49884,-0.24100000000000002,Stk25,serine/threonine kinase 25,STK25
3821,1369712_at,0.34,0.0418,2.34,-4.41303,0.174,Stk3,serine/threonine kinase 3,STK3
21051,1377534_at,0.894,0.605,0.534,-6.621639999999999,0.0486,Stk32c,serine/threonine kinase 32C,STK32C
16935,1384916_at,0.825,0.449,0.7879999999999999,-6.44674,0.0771,Stk35,serine/threonine kinase 35,STK35
18166,1390488_a_at,0.851,0.49700000000000005,-0.705,-6.5106,-0.0568,Stk38,serine/threonine kinase 38,STK38
4027,1370614_s_at,0.35200000000000004,0.0456,-2.29,-4.49589,-0.187,Stk39,serine threonine kinase 39,STK39
6828,1373943_at,0.52,0.114,1.74,-5.34799,0.133,Stk4,serine/threonine kinase 4,STK4
26265,1371943_at,0.9570000000000001,0.809,0.249,-6.740939999999999,0.0198,Stk40,serine/threonine kinase 40,STK40
7501,1370042_at,0.552,0.133,1.64,-5.485869999999999,0.13,Stmn2,stathmin 2,STMN2
5229,1368157_at,0.43,0.0724,-2.02,-4.9318800000000005,-0.121,Stmn3,stathmin 3,STMN3
1195,1373590_at,0.10400000000000001,0.00399,-3.75,-2.07842,-0.267,Stom,stomatin,STOM
18120,1398908_at,0.85,0.495,-0.7090000000000001,-6.50789,-0.0608,Stoml2,stomatin like 2,STOML2
14834,1384808_at,0.782,0.373,0.934,-6.32033,0.0547,Stox2,storkhead box 2,STOX2
9422,1385476_x_at,0.624,0.18899999999999997,1.41,-5.7881,0.132,Stra6,stimulated by retinoic acid 6,STRA6
7238,1398400_at,0.541,0.126,-1.67,-5.43626,-0.17600000000000002,Strada,STE20-related kinase adaptor alpha,STRADA
14567,1375896_at,0.777,0.364,-0.9520000000000001,-6.30279,-0.0718,Stradb,STE20-related kinase adaptor beta,STRADB
1170,1368903_at,0.102,0.0038399999999999997,3.77,-2.0396400000000003,0.278,Strbp,spermatid perinuclear RNA binding protein,STRBP
1705,1369721_at,0.158,0.00866,-3.28,-2.86168,-0.21,Strn,striatin,STRN
19864,1388835_at,0.8759999999999999,0.56,-0.604,-6.57971,-0.0466,Strn4,striatin 4,STRN4
8679,1368372_at,0.599,0.16699999999999998,1.49,-5.68409,0.157,Sts,"steroid sulfatase (microsomal), isozyme S",STS
4541,1398599_at,0.389,0.0568,-2.16,-4.70336,-0.168,Stt3a,"STT3A, catalytic subunit of the oligosaccharyltransferase complex",STT3A
28378,1398910_at,0.977,0.892,-0.14,-6.76399,-0.0117,Stub1,STIP1 homology and U-box containing protein 1,STUB1
370,1379732_at,0.0159,0.00019099999999999998,5.82,1.02264,0.905,Stx11,syntaxin 11,STX11
10482,1370192_at,0.6629999999999999,0.223,-1.3,-5.92662,-0.0718,Stx12,syntaxin 12,STX12
2672,1367530_at,0.251,0.0216,-2.74,-3.76825,-0.151,Stx16,syntaxin 16,STX16
28274,1370597_at,0.976,0.887,-0.145,-6.7631,-0.018,Stx17,syntaxin 17,STX17
17672,1387360_at,0.841,0.478,0.738,-6.4864,0.054,Stx1a,syntaxin 1A,STX1A
22234,1368352_at,0.914,0.653,-0.46299999999999997,-6.658980000000001,-0.0321,Stx1b,syntaxin 1B,STX1B
4944,1370553_at,0.414,0.0658,-2.07,-4.84295,-0.13,Stx2,syntaxin 2,STX2
17791,1390447_at,0.8440000000000001,0.483,0.73,-6.49239,0.0696,Stx3,syntaxin 3,STX3
1765,1388556_at,0.165,0.00937,3.23,-2.93978,0.28800000000000003,Stx6,syntaxin 6,STX6
30500,1368070_at,0.995,0.976,0.031,-6.77406,0.00212,Stx8,syntaxin 8,STX8
3435,1370519_at,0.311,0.0344,-2.46,-4.22368,-0.19699999999999998,Stxbp1,syntaxin binding protein 1,STXBP1
17975,1369057_at,0.847,0.49,-0.718,-6.50095,-0.052,Stxbp2,syntaxin binding protein 2,STXBP2
11502,1369414_at,0.69,0.255,-1.21,-6.0339599999999995,-0.0821,Stxbp3,syntaxin binding protein 3,STXBP3
1714,1393096_at,0.16,0.00885,3.26,-2.88275,0.308,Stxbp5,syntaxin binding protein 5,STXBP5
26334,1397180_at,0.958,0.812,-0.245,-6.74202,-0.0185,Styxl1,serine/threonine/tyrosine interacting-like 1,STYXL1
852,1373967_at,0.0705,0.0019399999999999999,-4.21,-1.34322,-0.342,Sub1,"SUB1 homolog, transcriptional regulator",SUB1
20838,1381671_at,0.8909999999999999,0.597,0.547,-6.61423,0.0296,Sucla2,succinate-CoA ligase ADP-forming beta subunit,SUCLA2
10883,1367642_at,0.672,0.235,-1.27,-5.96815,-0.0653,Suclg1,"succinate-CoA ligase, alpha subunit",SUCLG1
23013,1385042_at,0.922,0.682,0.42200000000000004,-6.678489999999999,0.0244,Sufu,SUFU negative regulator of hedgehog signaling,SUFU
5108,1392889_at,0.423,0.0695,2.04,-4.8932199999999995,0.14300000000000002,Sugp2,SURP and G patch domain containing 2,SUGP2
26314,1372627_at,0.958,0.8109999999999999,-0.24600000000000002,-6.741689999999999,-0.0175,Sugt1,"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone",SUGT1
4128,1375492_at,0.358,0.0476,2.27,-4.53625,0.14800000000000002,Sulf1,sulfatase 1,SULF1
15665,1388753_at,0.8009999999999999,0.40399999999999997,-0.873,-6.37511,-0.10400000000000001,Sulf2,sulfatase 2,SULF2
13964,1370019_at,0.763,0.34299999999999997,-0.998,-6.25915,-0.228,Sult1a1,sulfotransferase family 1A member 1,SULT1A1
6659,1374588_at,0.509,0.109,-1.77,-5.30624,-0.17800000000000002,Sumf1,sulfatase modifying factor 1,SUMF1
7817,1381979_at,0.563,0.141,1.6,-5.538469999999999,0.0963,Sumf2,sulfatase modifying factor 2,SUMF2
27023,1399095_at,0.966,0.8390000000000001,0.209,-6.75093,0.0118,Sumo1,small ubiquitin-like modifier 1,SUMO1
25006,1367452_at,0.943,0.759,-0.316,-6.72043,-0.0236,Sumo2,small ubiquitin-like modifier 2,SUMO2
17453,1388640_at,0.838,0.47,0.7509999999999999,-6.47596,0.0589,Sumo3,small ubiquitin-like modifier 3,SUMO3
6495,1373376_at,0.5,0.10400000000000001,-1.79,-5.2679800000000006,-0.161,Sun1,Sad1 and UNC84 domain containing 1,SUN1
2096,1370036_at,0.19699999999999998,0.0133,-3.02,-3.28686,-0.182,Suox,sulfite oxidase,SUOX
1531,1372350_at,0.141,0.0069700000000000005,-3.41,-2.64256,-0.214,Supv3l1,Suv3 like RNA helicase,SUPV3L1
18776,1390290_at,0.861,0.52,-0.6679999999999999,-6.53702,-0.0585,Surf6,surfeit 6,SURF6
4996,1398511_at,0.418,0.0671,-2.06,-4.861280000000001,-0.134,Susd2,sushi domain containing 2,SUSD2
11652,1389086_at,0.696,0.261,-1.19,-6.05029,-0.072,Susd4,sushi domain containing 4,SUSD4
19287,1382830_at,0.867,0.5379999999999999,0.639,-6.55702,0.0354,Suv39h2,suppressor of variegation 3-9 homolog 2,SUV39H2
6703,1368682_at,0.512,0.11,-1.76,-5.3182599999999995,-0.106,Sv2a,synaptic vesicle glycoprotein 2a,SV2A
15348,1369627_at,0.794,0.392,0.8959999999999999,-6.355180000000001,0.0492,Sv2b,synaptic vesicle glycoprotein 2b,SV2B
6882,1372493_at,0.522,0.11599999999999999,-1.73,-5.35919,-0.16899999999999998,Svbp,small vasohibin binding protein,SVBP
25783,1393336_at,0.9520000000000001,0.79,0.27399999999999997,-6.73377,0.023,Swap70,SWAP switching B-cell complex 70,SWAP70
2382,1372396_at,0.222,0.017,-2.88,-3.5344300000000004,-0.262,Swsap1,SWIM-type zinc finger 7 associated protein 1,SWSAP1
1800,1383076_at,0.166,0.00962,3.21,-2.9668,0.282,Swt1,SWT1 RNA endoribonuclease homolog,SWT1
1647,1379635_at,0.154,0.00817,-3.31,-2.80265,-0.177,Syap1,synapse associated protein 1,SYAP1
12131,1368499_at,0.715,0.27899999999999997,-1.15,-6.1037,-0.07,Sycp2,synaptonemal complex protein 2,SYCP2
15746,1398244_at,0.8029999999999999,0.406,-0.868,-6.37991,-0.0476,Syf2,SYF2 pre-mRNA-splicing factor,SYF2
17309,1374733_at,0.833,0.46399999999999997,-0.763,-6.46718,-0.0779,Sympk,symplekin,SYMPK
21888,1390196_at,0.9079999999999999,0.639,-0.484,-6.64841,-0.0333,Syn1,synapsin I,SYN1
21431,1382850_at,0.899,0.62,-0.513,-6.6334800000000005,-0.0343,Syn2,synapsin II,SYN2
153,1383599_at,0.00265,1.31e-05,-8.07,3.71642,-0.922,Sync,"syncoilin, intermediate filament protein",SYNC
6549,1383051_at,0.503,0.106,1.78,-5.2820800000000006,0.153,Syncrip,"synaptotagmin binding, cytoplasmic RNA interacting protein",SYNCRIP
8240,1368110_a_at,0.583,0.154,1.54,-5.6150199999999995,0.13699999999999998,Syngap1,synaptic Ras GTPase activating protein 1,SYNGAP1
10172,1387527_at,0.653,0.214,-1.33,-5.8893,-0.152,Syngr1,synaptogyrin 1,SYNGR1
17054,1390209_at,0.828,0.45399999999999996,-0.779,-6.4539,-0.0587,Syngr3,synaptogyrin 3,SYNGR3
18573,1370070_at,0.8590000000000001,0.513,0.679,-6.52957,0.0672,Synj1,synaptojanin 1,SYNJ1
4250,1368971_a_at,0.37,0.0505,-2.23,-4.59293,-0.138,Synj2,synaptojanin 2,SYNJ2
1377,1368039_at,0.125,0.005529999999999999,-3.55,-2.40857,-0.33,Synj2bp,synaptojanin 2 binding protein,SYNJ2BP
2232,1388786_at,0.209,0.015,2.95,-3.41015,0.755,Synpo,synaptopodin,SYNPO
16685,1368864_at,0.821,0.44,-0.805,-6.43352,-0.0531,Synpr,synaptoporin,SYNPR
21577,1379734_at,0.902,0.626,0.503,-6.638510000000001,0.0571,Sypl2,synaptophysin-like 2,SYPL2
28405,1384716_at,0.978,0.893,0.138,-6.76426,0.00673,Syt1,synaptotagmin 1,SYT1
21349,1369135_at,0.897,0.616,0.518,-6.63042,0.0685,Syt11,synaptotagmin 11,SYT11
16863,1387517_at,0.8240000000000001,0.447,0.792,-6.44335,0.0794,Syt13,synaptotagmin 13,SYT13
12940,1369185_a_at,0.7340000000000001,0.305,1.08,-6.17309,0.0843,Syt7,synaptotagmin 7,SYT7
29292,1369287_at,0.9840000000000001,0.927,-0.0941,-6.769760000000001,-0.00607,Syt9,synaptotagmin 9,SYT9
15177,1384522_at,0.789,0.385,0.91,-6.34226,0.114,Sytl3,synaptotagmin-like 3,SYTL3
8331,1369457_a_at,0.5870000000000001,0.157,1.53,-5.63074,0.092,Sytl4,synaptotagmin-like 4,SYTL4
4562,1375645_at,0.39,0.0573,-2.16,-4.71212,-0.159,Szrd1,SUZ RNA binding domain containing 1,SZRD1
26302,1398934_at,0.958,0.81,-0.247,-6.74158,-0.0164,Tab2,TGF-beta activated kinase 1/MAP3K7 binding protein 2,TAB2
27499,1372015_at,0.97,0.858,-0.184,-6.7561100000000005,-0.0154,Tacc1,"transforming, acidic coiled-coil containing protein 1",TACC1
13295,1390149_at,0.746,0.319,1.05,-6.2061,0.0804,Tacc2,"transforming, acidic coiled-coil containing protein 2",TACC2
25454,1374621_at,0.948,0.7759999999999999,-0.292,-6.7283100000000005,-0.0201,Taf1c,"TATA-box binding protein associated factor, RNA polymerase 1 subunit C",TAF1C
6769,1385109_at,0.516,0.11199999999999999,1.75,-5.33442,0.17800000000000002,Taf1d,"TATA-box binding protein associated factor, RNA polymerase I subunit D",TAF1D
28181,1392511_at,0.976,0.884,-0.15,-6.762389999999999,-0.00894,Taf2,TATA-box binding protein associated factor 2,TAF2
2480,1376050_at,0.231,0.0184,2.83,-3.6139,0.445,Taf5,TATA-box binding protein associated factor 5,TAF5
8780,1388058_at,0.601,0.17,-1.48,-5.6963099999999995,-0.11199999999999999,Taf6,TATA-box binding protein associated factor 6,TAF6
5876,1374409_at,0.46799999999999997,0.0884,-1.89,-5.11625,-0.233,Taf6l,TATA-box binding protein associated factor 6 like,TAF6L
12178,1368429_at,0.7170000000000001,0.281,-1.14,-6.10835,-0.106,Taf9b,TATA-box binding protein associated factor 9b,TAF9B
19989,1367570_at,0.879,0.565,0.596,-6.584810000000001,0.215,Tagln,transgelin,TAGLN
13064,1388335_at,0.738,0.31,-1.07,-6.18496,-0.0845,Tagln2,transgelin 2,TAGLN2
10302,1369940_at,0.657,0.218,-1.32,-5.90521,-0.0759,Taldo1,transaldolase 1,TALDO1
2193,1386503_at,0.20600000000000002,0.0145,-2.97,-3.37931,-0.261,Tango2,transport and golgi organization 2 homolog,TANGO2
28724,1388002_at,0.9790000000000001,0.905,-0.12300000000000001,-6.766360000000001,-0.0127,Taok1,TAO kinase 1,TAOK1
7737,1387140_at,0.5589999999999999,0.139,1.61,-5.52453,0.10099999999999999,Taok2,TAO kinase 2,TAOK2
11137,1397726_at,0.682,0.244,1.24,-5.998530000000001,0.157,Taok3,TAO kinase 3,TAOK3
6631,1388149_at,0.507,0.10800000000000001,1.77,-5.29954,0.266,Tap1,"transporter 1, ATP binding cassette subfamily B member",TAP1
24335,1369726_at,0.9359999999999999,0.732,-0.35200000000000004,-6.707510000000001,-0.0499,Tapbp,TAP binding protein (tapasin),TAPBP
13460,1372962_at,0.7509999999999999,0.325,-1.04,-6.22029,-0.0787,Tarbp2,"TARBP2, RISC loading complex RNA binding subunit",TARBP2
7829,1377608_a_at,0.564,0.142,-1.6,-5.54181,-0.11800000000000001,Tardbp,TAR DNA binding protein,TARDBP
12089,1372145_at,0.7120000000000001,0.27699999999999997,1.15,-6.09805,0.0677,Tars,threonyl-tRNA synthetase,TARS
13417,1373760_at,0.75,0.324,-1.04,-6.21681,-0.0934,Tars2,"threonyl-tRNA synthetase 2, mitochondrial (putative)",TARS2
6426,1376630_at,0.496,0.10300000000000001,-1.8,-5.25199,-0.122,Tarsl2,threonyl-tRNA synthetase-like 2,TARSL2
10529,1382428_at,0.6629999999999999,0.225,-1.3,-5.93058,-0.11,Tasp1,taspase 1,TASP1
11134,1398948_at,0.682,0.244,-1.24,-5.998130000000001,-0.10099999999999999,Tax1bp1,Tax1 binding protein 1,TAX1BP1
15472,1388392_at,0.797,0.397,-0.887,-6.36301,-0.0724,Tax1bp3,Tax1 binding protein 3,TAX1BP3
10281,1372008_at,0.657,0.217,-1.32,-5.90294,-0.14800000000000002,Taz,tafazzin,TAZ
27896,1374101_at,0.973,0.873,0.16399999999999998,-6.75988,0.0171,Tbc1d10a,"TBC1 domain family, member 10a",TBC1D10A
6751,1388679_at,0.516,0.11199999999999999,-1.75,-5.3307400000000005,-0.138,Tbc1d14,"TBC1 domain family, member 14",TBC1D14
6190,1379901_at,0.484,0.0965,-1.84,-5.1961900000000005,-0.14300000000000002,Tbc1d17,"TBC1 domain family, member 17",TBC1D17
9421,1383807_at,0.624,0.18899999999999997,-1.41,-5.78796,-0.12300000000000001,Tbc1d19,"TBC1 domain family, member 19",TBC1D19
4544,1374972_at,0.389,0.0568,2.16,-4.70476,0.272,Tbc1d2,"TBC1 domain family, member 2",TBC1D2
23379,1373622_at,0.9259999999999999,0.6970000000000001,0.402,-6.68739,0.0489,Tbc1d22b,"TBC1 domain family, member 22B",TBC1D22B
14664,1390269_at,0.778,0.36700000000000005,0.946,-6.30853,0.0751,Tbc1d25,"TBC1 domain family, member 25",TBC1D25
6308,1372748_at,0.49,0.0993,1.82,-5.22273,0.226,Tbc1d2b,"TBC1 domain family, member 2B",TBC1D2B
28521,1389644_at,0.9790000000000001,0.898,-0.132,-6.7651,-0.0143,Tbc1d31,"TBC1 domain family, member 31",TBC1D31
13979,1377147_at,0.763,0.34299999999999997,-0.997,-6.25988,-0.11199999999999999,Tbc1d7,"TBC1 domain family, member 7",TBC1D7
492,1398484_at,0.027,0.00042800000000000005,5.22,0.19766,0.748,Tbc1d9,TBC1 domain family member 9,TBC1D9
12037,1372129_at,0.7090000000000001,0.27399999999999997,-1.16,-6.09031,-0.0723,Tbc1d9b,TBC1 domain family member 9B,TBC1D9B
